kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",29/05/2023,3750000
"427573","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",27/06/2023,1000000
"403823","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,199900
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",12/01/2023,947500
"653526","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",25/07/2023,3226790
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",23/05/2023,1388000
"403834","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",10/03/2023,3950000
"403838","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,32831
"403839","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",11/01/2023,259
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",11/04/2023,200000
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",06/02/2023,185346
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",09/05/2023,17550000
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",06/03/2023,846
"238762","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",20/01/2023,2750000
"403820","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,154032
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",03/04/2023,1700000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",14/03/2023,1200000
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",30/01/2023,33600000
"427511","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",28/02/2023,628
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/06/2023,600000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",21/07/2023,2490000
"239260","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,500000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,1365000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",26/06/2023,2095000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",13/04/2023,57000
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",11/05/2023,275900
"238755","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",12/04/2023,570000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,700000
"403827","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",30/01/2023,10000000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",13/03/2023,1400000
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",12/07/2023,16460000
"622035","032","03212","424113","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,6458000
"622035","032","03212","424112","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,1500000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",02/05/2023,135201
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",25/03/2023,600000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",24/07/2023,4900000
"239260","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,989604
"238010","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",27/01/2023,13000000
"427573","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/06/2023,19900000
"652009","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,1149700
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",10/04/2023,2166600
"427582","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,775368
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/04/2023,500000
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/03/2023,3200000
"427618","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",17/04/2023,50600000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",05/03/2023,100000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,100000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",21/02/2023,1200000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,902500
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",07/07/2023,1460000
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",03/02/2023,67140000
"622035","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,19906000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",21/05/2023,300000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",25/01/2023,2410000
"427551","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",16/03/2023,8900000
"427582","032","03212","425139","0000000","0000","000","0","D","0","00000001","0000","2",28/04/2023,10000000
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",13/06/2023,14170000
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,3572911
"238762","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",15/06/2023,17900000
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",04/07/2023,15840000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",26/05/2023,300000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",14/02/2023,400000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",12/06/2023,300000
"622035","032","03212","424911","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,734170
"622035","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",31/01/2023,29895000
"403822","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",28/02/2023,72
"238010","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",24/02/2023,7120000
"238010","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",26/06/2023,2000000
"403833","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",20/06/2023,1764000
"427573","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",09/02/2023,34980000
"427573","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/03/2023,130130000
"403823","032","03212","425629","0000000","0000","000","0","D","0","00000001","0000","2",31/03/2023,-440000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/03/2023,678000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",14/03/2023,944000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",06/02/2023,10720000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",14/04/2023,2090000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",27/07/2023,190000
"403824","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,71280
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",31/03/2023,2000000
"403829","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",26/01/2023,30350000
"403879","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,200000
"427582","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,3998800
"403839","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,1127094
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",24/07/2023,200000
"238755","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",26/01/2023,1000000
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",24/07/2023,370130
"403837","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",09/05/2023,9536000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",22/02/2023,4000000
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,1951045
"239188","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",31/03/2023,56937200
"239188","032","03212","424112","0000000","0000","000","0","F","0","00000001","0000","2",31/03/2023,163983900
"239188","032","03212","424924","0000000","0000","000","0","F","0","00000001","0000","2",25/07/2023,1390000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",12/05/2023,250000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",07/02/2023,300000
"440013","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,74147000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",19/03/2023,300000
"440013","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,108500
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",09/03/2023,630000
"622035","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",26/06/2023,37194500
"622035","032","03212","424112","0000000","0000","000","0","F","0","00000001","0000","2",27/07/2023,38215000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",11/04/2023,1350000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",22/07/2023,2450000
"403821","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",04/01/2023,2340000
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,2834059
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",21/06/2023,450000
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",06/06/2023,163790000
"238010","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",24/02/2023,4200000
"427551","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",27/07/2023,9000000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,190000
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",10/07/2023,836000
"403838","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",08/03/2023,400000
"403838","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",27/06/2023,49000000
"427582","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",12/04/2023,8000000
"427582","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,775368
"427618","032","03212","425699","0000000","0000","000","0","D","0","00000001","0000","2",20/03/2023,-12000000
"238755","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",26/01/2023,775
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,125000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,300000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",12/05/2023,200000
"403875","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",28/03/2023,2236500
"238741","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",04/03/2023,14000000
"622035","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,4938328
"403817","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",14/03/2023,720000
"427573","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",21/03/2023,4289375
"403823","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",09/06/2023,98
"652009","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,1264700
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",01/03/2023,95000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",01/02/2023,21440000
"403829","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,882535
"403838","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",27/06/2023,200000
"403839","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",25/05/2023,1000000
"238755","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,2151169
"427618","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",23/05/2023,122910000
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,3205314
"634146","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,7020000
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,3329024
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",22/06/2023,39650000
"239188","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",25/01/2023,152
"239188","032","03212","424113","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,6977000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/03/2023,100000
"403827","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,20000000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",25/03/2023,3800000
"403827","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",27/03/2023,5000000
"403828","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,1032650
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",07/06/2023,8140000
"622035","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",02/01/2023,7325200
"622035","032","03212","424923","0000000","0000","000","0","F","0","00000001","0000","2",05/06/2023,3150000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",07/03/2023,325500
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",18/05/2023,600000
"239260","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,1384614
"403823","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,248100
"652009","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",06/04/2023,1778000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",14/02/2023,225000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",21/06/2023,650000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",19/05/2023,2400000
"403826","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",12/01/2023,21885
"403838","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",24/05/2023,1799000
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",19/06/2023,6565000
"427618","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,1527990
"238755","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",21/06/2023,600000
"427618","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,2044176
"427618","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",03/01/2023,810000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,125000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",22/02/2023,2300000
"403875","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",26/06/2023,1926000
"403827","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",13/02/2023,8000000
"440013","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",18/07/2023,3164000
"622035","032","03212","424922","0000000","0000","000","0","F","0","00000001","0000","2",28/02/2023,25000000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",02/02/2023,109956
"626402","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",09/01/2023,210900
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",01/03/2023,2700000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",17/04/2023,13050000
"427511","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",06/07/2023,103960000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,325500
"238010","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,49406336
"238010","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",07/02/2023,15600000
"403823","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,248100
"403824","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,71280
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,3260000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",03/02/2023,821000
"403832","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,1171835
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",02/03/2023,10720000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",15/03/2023,5500000
"427582","032","03212","425918","0000000","0000","000","0","D","0","00000001","0000","2",07/07/2023,4450000
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,3836030
"427630","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",13/03/2023,5280000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",26/02/2023,300000
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",25/02/2023,2700000
"238762","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,485900
"237373","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",05/05/2023,212420
"239188","032","03212","424123","0000000","0000","000","0","F","0","00000001","0000","2",15/06/2023,8120000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,225000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/05/2023,600000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",17/06/2023,300000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/04/2023,150000
"238010","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,4967618
"427551","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,284000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",04/03/2023,10720000
"403832","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",17/03/2023,39793750
"403824","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,71280
"653526","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,1324000
"403829","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",17/01/2023,3271052
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",07/07/2023,150000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",27/02/2023,7000000
"427582","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",11/01/2023,19600000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",25/02/2023,200000
"238762","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",05/06/2023,1716660
"239188","032","03212","424112","0000000","0000","000","0","F","0","00000001","0000","2",27/06/2023,427944173
"622035","032","03212","424113","0000000","0000","000","0","F","0","00000001","0000","2",05/06/2023,390000
"622035","032","03212","424112","0000000","0000","000","0","F","0","00000001","0000","2",26/06/2023,2250000
"622035","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,4938328
"622035","032","03212","424923","0000000","0000","000","0","F","0","00000001","0000","2",27/07/2023,3850000
"626402","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",02/01/2023,19645454
"626402","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",19/06/2023,17000000
"427511","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",13/02/2023,480000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,6450000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",24/06/2023,150000
"427511","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,200000
"238010","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",22/02/2023,1981153
"427573","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",21/07/2023,1995000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",09/03/2023,38000
"403832","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,1234800
"653526","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,1309920
"403824","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,71280
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",06/06/2023,1000000
"427582","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,1018116
"427582","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",05/06/2023,4199400
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,975000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,50000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",05/05/2023,25000
"238762","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,485900
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",16/03/2023,3800000
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",24/01/2023,4830000
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",27/06/2023,8275000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",12/04/2023,565000
"622035","032","03212","424911","0000000","0000","000","0","F","0","00000001","0000","2",31/03/2023,585948
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",21/02/2023,2250000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",27/03/2023,1050000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",10/06/2023,1950000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",18/07/2023,1972000
"239260","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,1497111
"403823","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,1362500
"652009","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",10/04/2023,28765432
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",15/02/2023,720000
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",26/06/2023,1347980
"238755","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",02/02/2023,15400000
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",13/04/2023,1000000
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,3205314
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",03/05/2023,100000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",12/06/2023,5070000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",08/03/2023,100000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",02/05/2023,225000
"352595","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",27/06/2023,1040000
"239188","032","03212","424919","0000000","0000","000","0","F","0","00000001","0000","2",03/03/2023,12405000
"403875","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",28/02/2023,1487000
"403828","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,1032650
"622035","032","03212","425999","0000000","0000","000","0","D","0","00000001","0000","2",17/05/2023,147653680
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",16/01/2023,1650000
"626402","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",17/01/2023,676619
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",24/02/2023,1350000
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",03/05/2023,5000000
"427511","032","03212","425621","0000000","0000","000","0","D","0","00000001","0000","2",20/03/2023,2120000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",03/07/2023,135201
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",03/06/2023,2100000
"403823","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,1362500
"653526","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,1324000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",05/06/2023,3700000
"427582","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",16/01/2023,1000000
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,1075000
"238755","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",23/06/2023,10800000
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,3205314
"634146","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,31350000
"403820","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,154032
"239188","032","03212","424924","0000000","0000","000","0","F","0","00000001","0000","2",24/05/2023,148050
"403875","032","03212","425699","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,-2500
"238741","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",11/04/2023,560000
"403827","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,1379258
"440013","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",26/07/2023,14985000
"403828","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",14/04/2023,17174000
"622035","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,4938328
"622035","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",27/07/2023,521377524
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,2861548
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",03/01/2023,82467
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,2861548
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",09/06/2023,705672
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",20/05/2023,300000
"239260","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",24/05/2023,18000000
"403823","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,1362500
"403823","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,1362500
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",08/02/2023,32160000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",03/03/2023,150000
"653526","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",21/02/2023,4800000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",17/01/2023,5250000
"238755","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",01/02/2023,71400000
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",24/02/2023,12650000
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",18/05/2023,18000000
"239188","032","03212","424919","0000000","0000","000","0","F","0","00000001","0000","2",25/07/2023,450000
"440013","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,108500
